listing_type,link,sqm,rooms,description,price,elevator,mamad,parking,views,date_advertised,date_last_seen_active,listing_id,city,neighborhood,street,floor,property_type,ad_number,error
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/w05wk285,90,3.0,"להשכרה בשכונת הראשונים - דירה מרווחת עם גג פרטי וחניה!

דירה מרווחת, נעימה ומוארת במיקום מצוין בשכונת הראשונים.

 מה בדירה?

סלון גדול ומרווח
מטבח ענק ומאובזר בכל מכשירי החשמל
2 חדרי שירותים
חניה פרטית
גג פרטי - שטח חוץ מושלם לאירוח, ישיבה ומנוחה
דירה מרווחת ונוחה למגורים

 מיקום מעולה: קרובה לכל אמצעי התחבורה הציבורית ולרכבת הקלה, עם נגישות מצוינת לכל אזור גוש דן",7000,False,False,True,,2026-09-04 22:18:14,2026-09-10T19:25:38+00:00,w05wk285,רמת גן,שכונת הראשונים,המתמיד 35,1,דירה,55681894,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/bx58sjbb,165,2.0,"דירה יחידה בקומה יש מפתח מעלית לקומה, מרפסת שמש דרומית 12 מ""ר מרפסת גג צפונית כ 110 מ""ר הדירה כ 40 מ""ר תריסי גלילה חשמליים מטבח סלון",7100,True,True,True,,2026-09-06 13:10:54,2026-09-10T19:25:38+00:00,bx58sjbb,רמת גן,נגבה,נרדימון 4,6,גג/ פנטהאוז,75740420,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/o44xxxns,53,2.0,"##בלב שכונת הראשונים הפסטורלית##
- כפסיעה מתל אביב, הבורסה, סבידור והרכבת הקלה
- דירה חדשה ל 2 חדרים עם מרפסת וחניה רגילה תת קרקעית
- מזגן, דוד שמש
- מותר בע""ח
- בטחונות מבוקשים: פיקדון חודשיים שכירות במזומן / בהעברה בנקאית",7100,True,True,True,242,2026-08-30 10:53:45,2026-09-10T19:25:38+00:00,o44xxxns,רמת גן,שכונת הראשונים,"תרע""ד",3,דירה,89308289,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/pxwkjk7a,92,4.0,"דירה חדישה ,יפה ,מרווחת ונעימה עם מרפסת שמש ,ממ""ד וחניה .
מיקום מרכזי בקרבת בתי ספר , גני ילדים , מרכזי קניות ויציאה לאלוף שדה .
",7100,True,True,True,,2026-08-30 16:51:47,2026-09-10T19:25:38+00:00,pxwkjk7a,רמת גן,"נווה יהושע, ערמונים",נווה יהושע,4,דירה,52500750,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/197mk0h6,100,4.0,"ללא תיווך- דירה נעימה ושקטה. ענקית!! מתאימה למשפחה. סלון ענק מטבח מרווח חדרים גדולים . יחידת הורים עם שירותים ואמבטיה. יש חניה פרטית. פרקט בחדרים יש מזגנים וארונות בכל החדרים . בקרבה לגני ילדים, בית ספר הבילויים ולגני משחקים. קרוב לפארק הלאומי עם גישה נוחה ליציאה לאלוף שדה . ליד הקו הסגול הצפוי. לטווח ארוך , בהזדמנות יש גמישות לרציניים, אפשר להתקשר גם בשישי שבת",7200,True,False,True,,2026-08-22 18:10:52,2026-09-10T19:25:38+00:00,197mk0h6,רמת גן,אזור הבילויים,"הביל""ויים 24",1,דירה,66608497,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/466esb20,80,3.5,"דירה 3.5, 80 מ""ר לטווח ארוך! 
יש ממ""ד, מחסן בסמוך לדירה, מעלית, חניה
ומרפסות.
חדר מאסטר עם מקלחת ושירותים 
מזגן בכל חדר (כולל בממד) 
בניין באיזור שקט, מרחק הליכה לרחוב ביאליק ולרכבת הקלה 
כניסה ב7.10 במסגרת חוזה שכירות קיים עד ה31.8.27",7200,True,True,True,244,2026-09-05 20:50:25,2026-09-10T19:25:38+00:00,466esb20,רמת גן,"שכונת חשמונאים, מרכז העיר א",מעלה הצופים 20,0,דירה,47321957,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/5yd2cpx6,105,4.0,"הדירה לאחר השקעה כספית ניכרת. הדירה מרווחת 105 מטר. כולל מרפסת שמש עם פרגולה חשמלית וחניה מקורה. שני שירותים, מקלחת ואמבטיה, אחד מחדרי השינה כולל מקלחת ושירותים, ארונות קיר גדולים בחדרים, מזגן בכל חדר, דוד שמש. ממוקמת במרחק הליכה מבי""ס קורצ'אק, מרכז קניות, פארק לאומי וכפר המכביה. אפשרות לשותפים ובעלי חיים. מחיר 7,350 ש""ח בלי דמי תיווך. כניסה מיידית. דלתות רב-בריח",7200,True,False,True,611,2026-08-11 11:06:23,2026-09-10T19:25:38+00:00,5yd2cpx6,רמת גן,אזור הבילויים,פנחס רוטנברג 4,1,דירה,52621469,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/bif05bu4,110,4.5,"ללא תיווך! ברחוב בית הלל השקט, 4.5 חדרים ענקית (110 מ""ר), קומה 2 עם מעלית, חניה מקורה בטאבו ומקלט. דירה מרווחת, מוארת (3 כיווני אוויר) ומושלמת למשפחה או עבודה מהבית. כוללת מאסטר הורים, חדרים גדולים, ארונות קיר וחצי חדר כמחסן פנימי. עברה רענון מקיף: צבע, דלתות ומקלחונים חדשים, ומזגנים בכל חדר. מטבח גדול ופונקציונלי. ידידותיים לבעלי חיים. 7,200 ש""ח, כניסה מיידית לטווח ארוך",7200,True,False,True,,2026-07-07 23:17:09,2026-09-10T19:25:38+00:00,bif05bu4,רמת גן,שכונת הלל,בית הלל 7,2,דירה,58530955,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/cdc1l70t,75,3.5,"דירת 3.5 חדרים, בניין שעבר תמ""א.
ממד ומעלית.
שתי כניסות לבניין ומכולת בקומת קרקע.
שני ערבים להסכם השכירות-חובה",7200,True,True,False,391,2026-08-27 07:24:52,2026-09-10T19:25:38+00:00,cdc1l70t,רמת גן,שכונת הראשונים,"תרע""ד 11",1,דירה,85979072,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/cjkr622p,95,4.0,"במיקום מצוין ושקט בבנין מפואר עם שתי מעליות חניה רגילה בחניון תת קרקעי, בקומה גבוהה עם נוף פתוח , יחידת הורים בחדר השינה וגם חדר ארונות  שרותים נוספים בחדר האמבטיה, עורפית ושקטה אטרקטיבית מאוד כניסה מיידית",7200,True,True,True,,2026-09-06 11:19:28,2026-09-10T19:25:38+00:00,cjkr622p,רמת גן,שכונת הלל,,8,דירה,47153237,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/clp4zpq2,100,4.0,"דירה מדהימה ומהממת משופצת מהיסוד, פרקט עץ אמיתי בכל הבית, יחידת הורים עם חדר ארונות ושירוקלחת, מטבח פתוח ומושקע, חשמל תלת פאזי. נגרות אישית בכל הבית, צנרת חשמל וחלונות חדשים לחלוטין, מוארת ונעימה, רחוב שקט ירוק ויפה 5 דקות הליכה מקניון מרום נווה. חניה בטאבו. ארונות בנגרות מותאמת אישית בכל הבית, בנוסף אפשרות לריהוט חלקי.
נא לפנות בואטסאפ",7200,True,False,True,,2026-07-09 11:39:56,2026-09-10T19:25:58+00:00,clp4zpq2,רמת גן,רמת עמידר,שדרות הרב לוין 10,2,דירה,87008352,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/dnt529zl,77,3.0,"ללא תיווך ברחוב האשל היוקרתי בבניין בן 12 שנה דירת 3 חדרים כולל חניה (במכפיל חניה)ממ""ד מרפסת שמש מזגן חניה מעלית",7200,True,True,True,,2026-09-06 23:21:59,2026-09-10T19:25:58+00:00,dnt529zl,רמת גן,"שכונת יהלום, מרכז העיר ב",האשל 7,2,דירה,73006134,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/e6enw549,86,3.5,"דירת קרקע ללא מדרגות, בבנין עם 5 דירים בלבד וכניסה פרטית בשכונת יד לבנים. בדירה 3 מזגנים ומערכת חימום מים על גז. פינוי בתחילת דצמבר 2026",7200,False,False,False,,2026-09-08 18:38:16,2026-09-10T19:25:58+00:00,e6enw549,רמת גן,יד לבנים,עציון 5,0,דירה,43919224,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/h1sf920y,82,3.0,"להשכרה בשכונת עליות רמת יצחק|
רחוב הרואה קרוב לשדרות ירושלים דירת 3 חדרים קומה 4 חזית כ 72 מטר פלוס מרפסת שמש 10 מטר
כיירים תנור מדיח תאורה ארון בחדר הורים חניה רגילה!
ועד 350 שח ארנונה 900 לחודשים אכלוס 1.9 או 15.9
לפרטים נוספים שלומי מאנה המתווך החזק",7200,True,True,True,,2026-08-31 21:59:11,2026-09-10T19:25:58+00:00,h1sf920y,רמת גן,עליות,,4,דירה,68430675,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/l6vpvt12,90,4.0,"דירת 4 חדרים ברחוב שקט - בכניסה יש חדר נפרד למתבגר אפשרי גם למשרד - דירה עם חצר - משופצת הכל חדש
הנחה בעמלת התווך",7200,False,False,False,,2026-09-01 23:22:02,2026-09-10T19:25:58+00:00,l6vpvt12,רמת גן,קרית בורוכוב,גרנדוס,0,דירה,62323240,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/lfls4io8,100,4.0,"ברחוב הבנים בבנין מפואר עם שתי מעליות,דירת ארבעה חדרים מרווחת עם מטבח מפואר עם אי, מקום לפינת אוכל ,נוף פתוח, סלון גדול ומפנק, חדרי שינה גדולים , שרותים ומקלחון בחדר ההורים, חדר ארונות,שרותים נוספים באמבטיה ,מרפסת שרות, מרחק הליכה מהרכבת הקלה הקו האדום , מרחק הליכה ממרכז העיר נגישות קרובה לכיוון ת""א,אטרקטיבית מאוד",7200,True,True,True,,2026-08-16 12:30:09,2026-09-10T19:25:58+00:00,lfls4io8,רמת גן,שכונת הלל,הבנים,8,דירה,75423297,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/m1ib6y08,82,3.0,"להשכרה בשכונת עליות רמת יצחק|
רחוב הרואה קרוב לשדרות ירושלים דירת 3 חדרים קומה 4 חזית כ 72 מטר פלוס מרפסת שמש 10 מטר
כיירים תנור מדיח תאורה ארון בחדר הורים חניה רגילה!
ועד 350 שח ארנונה 900 לחודשים אכלוס 1.9 או 15.9
לפרטים נוספים שלומי מאנה המתווך החזק",7200,True,True,True,,2026-08-31 22:07:07,2026-09-10T19:25:58+00:00,m1ib6y08,רמת גן,עליות,,4,דירה,66060729,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/mcu611qs,100,4.0,"ברחוב הבנים בבנין מפואר עם שתי מעליות,דירת ארבעה חדרים מרווחת עם מטבח גדול עם אי, מקום לפינת אוכל ,נוף פתוח, סלון גדול ומפנק, חדרי שינה גדולים , שרותים ומקלחון בחדר ההורים, חדר ארונות,שרותים נוספים באמבטיה ,מרפסת שרות, מרחק הליכה מהרכבת הקלה הקו האדום , מרחק הליכה ממרכז העיר נגישות קרובה לכיוון ת""א,אטרקטיבית מאוד",7200,True,True,True,,2026-08-16 12:25:07,2026-09-10T19:25:58+00:00,mcu611qs,רמת גן,שכונת הלל,הבנים,8,דירה,73515320,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/njndng7w,80,3.0,"להשכרה בשיכון ותיקים - דירת קרקע מקסימה עם גינה
דירת 3 חדרים נעימה ומרווחת, עם הרבה אופי ואווירה ביתית.

גינה פרטית
כ 300 מטר מפארק הירקון
סלון ופינת אוכל מרווחים 
מקלחת ושירותים נפרדים
דירה שמורה לאחר צביעה
שפע של פארקים ובתי קפה 
חנויות ומכולות בקרבה
תחבורה ציבורית נגישה ורכבת קלה
דירה נעימה ומיוחדת, למי שמחפש בית עם תחושה חמה ושקטה, במיקום נהדר וקרוב לפארק הירקון",7200,False,False,False,,2026-08-27 17:46:36,2026-09-10T19:25:58+00:00,njndng7w,רמת גן,שיכון הותיקים,רננים 10,1,דירה,89943047,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/omj1v5fz,100,4.0,"ברחוב הבנים דירת ארבעה חדרים בבנין מפואר עם שתי מעליות(אחת מעלית שבת), מרווחת עם מטבח מפואר עם אי, מקום לפינת אוכל ,נוף פתוח, סלון גדול ומפנק, חדרי שינה גדולים , שרותים ומקלחון בחדר ההורים, חדר ארונות,שרותים נוספים באמבטיה ,מרפסת שרות, מרחק הליכה מהרכבת הקלה הקו האדום , מרחק הליכה ממרכז העיר נגישות קרובה לכיוון ת""א,אטרקטיבית מאוד",7200,True,True,True,,2026-08-05 17:16:57,2026-09-10T19:25:58+00:00,omj1v5fz,רמת גן,שכונת הלל,הבנים,8,דירה,83997708,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/pkiot9t6,85,3.5,"להשכרה במיקום מעולה רחוב האשל שקטה , קרובה לרקל 10 דק , קרבה לתחבורה ציבורית בתי ספר יהלום , וזומר , בתי קפה קופת חולים ועוד , 
85 מ""ר .
דירה מוארת עם מעלית . 3 כ""א מלאים .אין דירות כאלה 
2 חדרי שירותים אחד עם מקלחון אחד עם אמבטיה .
חדר ארונות ענק יעודי 
חניה פרטית מקורה !!!!
כניסה כבר מיידי .
לתיאום ביקור התקשרו עכשיו ....
מקלט בבנין .
שכנים נהדרים",7200,True,False,True,,2026-08-30 18:10:44,2026-09-10T19:25:58+00:00,pkiot9t6,רמת גן,"שכונת יהלום, מרכז העיר ב",האשל,3,דירה,86744084,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/t0qtym35,80,3.5,"להשכרה דירת 3 וחצי חדרים, מרווחת, גדולה ומאורת ממוקמת ברחוב ביאליק, גבול רמת גן תל אביב ברחוב פנימי, רגע לפני הירידה להלכה(מול הכניסה לבורסה ומכללת שנקר).
גודל הדירה 80 מ""ר+חנייה פרטית מקורה 
5 דק מפארק הירקון, תחבורה ציבורית זמינה מתחת לבית, מכולות, וחנויות שפתוחות מבוקר עד ערב כולל שבת",7200,False,False,True,,2026-09-06 22:34:22,2026-09-10T19:25:58+00:00,t0qtym35,רמת גן,חרוזים,ביאליק 150,3,דירה,83792145,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/tonqyy02,60,2.0,"ישירות מהבעלים, ללא תיווך, במגדל משה אביב, 
במתחם הבורסה ברמת גן, 
דירה 2 חד' יפהפייה, קומה 55, נוף פנורמי פתוח ללא גבול, רואים את העיר וגם ים.
במגדל יש הולמס ספייס, בריכת שחייה, אבטחה 24/7, חברת אחזקה וחברת ניהול.
תחתנה של רכבת קלה (הקו האדום)בצמוד למגדל. 4 דקות מתחנת סבידור.
חניה פרטית בתוספת תשלום של 800 ש""ח (לא חייבים)
יש חניות לכם ולאורחים שלכם החל מ 18:00 ועד 9:00 בכל יום, ולכל הסופ""ש",7200,True,True,True,726,2026-08-17 12:23:36,2026-09-10T19:25:58+00:00,tonqyy02,רמת גן,בורסה,דרך זאב ז'בוטינסקי 7,55,דירה,86182106,
